Time stamp,AC-power 1,AC-power 2,AC-power 3,Sum, 24 kW PV plant
2016-09-21 09:40:00,115,182,113,410,2460
2016-09-21 09:50:00,328,339,327,994,5964
2016-09-21 10:00:00,540,562,556,1658,9948
2016-09-21 10:10:00,660,682,674,2016,12096
2016-09-21 10:20:00,679,701,692,2072,12432
2016-09-21 10:30:00,752,775,766,2293,13758
2016-09-21 10:40:00,752,772,762,2286,13716
2016-09-21 10:50:00,783,801,793,2377,14262
2016-09-21 11:00:00,802,815,814,2431,14586
2016-09-21 11:10:00,841,857,852,2550,15300
2016-09-21 11:20:00,866,880,874,2620,15720
2016-09-21 11:30:00,836,853,842,2531,15186
2016-09-21 11:40:00,751,767,770,2288,13728
2016-09-21 11:50:00,901,917,908,2726,16356
2016-09-21 12:00:00,609,630,623,1862,11172
2016-09-21 12:10:00,953,974,960,2887,17322
2016-09-21 12:20:00,692,719,707,2118,12708
2016-09-21 12:30:00,604,634,624,1862,11172
2016-09-21 12:40:00,532,560,554,1646,9876
2016-09-21 12:50:00,527,563,539,1629,9774
2016-09-21 13:00:00,679,702,690,2071,12426
2016-09-21 13:10:00,367,397,386,1150,6900
2016-09-21 13:20:00,523,556,532,1611,9666
2016-09-21 13:30:00,217,240,234,691,4146
2016-09-21 13:40:00,794,819,808,2421,14526
2016-09-21 13:50:00,618,646,635,1899,11394
2016-09-21 14:00:00,768,798,787,2353,14118
2016-09-21 14:10:00,361,389,379,1129,6774
2016-09-21 14:20:00,508,534,525,1567,9402
2016-09-21 14:30:00,388,413,405,1206,7236
2016-09-21 14:40:00,623,652,640,1915,11490
2016-09-21 14:50:00,314,326,298,938,5628
2016-09-21 15:00:00,711,743,731,2185,13110
2016-09-21 15:10:00,473,505,494,1472,8832
2016-09-21 15:20:00,377,403,394,1174,7044
2016-09-21 15:30:00,539,568,557,1664,9984
2016-09-21 15:40:00,485,513,502,1500,9000
2016-09-21 15:50:00,441,475,464,1380,8280
2016-09-21 16:00:00,411,439,427,1277,7662
2016-09-21 16:10:00,369,388,379,1136,6816
2016-09-21 16:20:00,323,349,339,1011,6066
2016-09-21 16:30:00,263,288,277,828,4968
2016-09-21 16:40:00,211,240,230,681,4086
2016-09-21 16:50:00,112,165,171,448,2688
2016-09-21 17:00:00,43,124,123,290,1740
2016-09-21 17:10:00,33,70,67,170,1020
2016-09-21 17:20:00,21,56,34,111,666
2016-09-21 17:30:00,28,38,34,100,600
2016-09-21 17:40:00,19,45,33,97,582
2016-09-21 17:50:00,16,42,23,81,486
2016-09-21 18:00:00,15,34,16,65,390
2016-09-21 18:10:00,9,26,13,48,288
2016-09-21 18:20:00,7,15,9,31,186
2016-09-21 18:30:00,4,10,4,18,108
2016-09-21 18:40:00,1,3,2,6,36
2016-09-21 18:50:00,0,0,0,0,0
2016-09-21 19:00:00,0,0,0,0,0
2016-09-21 19:10:00,0,0,0,0,0
2016-09-21 19:20:00,0,0,0,0,0
2016-09-22 06:30:00,0,0,0,0,0
2016-09-22 06:40:00,0,0,0,0,0
2016-09-22 06:50:00,0,0,0,0,0
2016-09-22 07:00:00,1,3,2,6,36
2016-09-22 07:10:00,4,13,9,26,156
2016-09-22 07:20:00,7,23,17,47,282
2016-09-22 07:30:00,12,36,25,73,438
2016-09-22 07:40:00,19,49,31,99,594
2016-09-22 07:50:00,21,81,38,140,840
2016-09-22 08:00:00,22,80,71,173,1038
2016-09-22 08:10:00,47,87,78,212,1272
2016-09-22 08:20:00,80,76,88,244,1464
2016-09-22 08:30:00,89,78,107,274,1644
2016-09-22 08:40:00,76,130,109,315,1890
2016-09-22 08:50:00,47,147,165,359,2154
2016-09-22 09:00:00,57,152,178,387,2322
2016-09-22 09:10:00,104,134,155,393,2358
2016-09-22 09:20:00,143,171,92,406,2436
2016-09-22 09:30:00,143,295,0,438,2628
2016-09-22 09:40:00,93,189,227,509,3054
2016-09-22 09:50:00,280,304,286,870,5220
2016-09-22 10:00:00,465,485,483,1433,8598
2016-09-22 10:10:00,510,548,542,1600,9600
2016-09-22 10:20:00,558,608,598,1764,10584
2016-09-22 10:30:00,608,638,633,1879,11274
2016-09-22 10:40:00,700,723,718,2141,12846
2016-09-22 10:50:00,757,779,767,2303,13818
2016-09-22 11:00:00,789,814,803,2406,14436
2016-09-22 11:10:00,806,829,816,2451,14706
2016-09-22 11:20:00,814,840,832,2486,14916
2016-09-22 11:30:00,827,848,836,2511,15066
2016-09-22 11:40:00,933,949,941,2823,16938
2016-09-22 11:50:00,918,933,931,2782,16692
2016-09-22 12:00:00,724,743,735,2202,13212
2016-09-22 12:10:00,804,819,814,2437,14622
2016-09-22 12:20:00,947,960,956,2863,17178
2016-09-22 12:30:00,941,960,958,2859,17154
2016-09-22 12:40:00,915,939,934,2788,16728
2016-09-22 12:50:00,933,955,949,2837,17022
2016-09-22 13:00:00,936,958,953,2847,17082
2016-09-22 13:10:00,936,957,952,2845,17070
2016-09-22 13:20:00,932,948,947,2827,16962
2016-09-22 13:30:00,924,935,935,2794,16764
2016-09-22 13:40:00,923,936,930,2789,16734
2016-09-22 13:50:00,911,929,917,2757,16542
2016-09-22 14:00:00,912,929,907,2748,16488
2016-09-22 14:10:00,871,892,875,2638,15828
2016-09-22 14:20:00,834,856,841,2531,15186
2016-09-22 14:30:00,778,798,786,2362,14172
2016-09-22 14:40:00,623,645,635,1903,11418
2016-09-22 14:50:00,583,605,596,1784,10704
2016-09-22 15:00:00,562,584,577,1723,10338
2016-09-22 15:10:00,546,566,556,1668,10008
2016-09-22 15:20:00,547,576,567,1690,10140
2016-09-22 15:30:00,540,567,559,1666,9996
2016-09-22 15:40:00,458,488,484,1430,8580
2016-09-22 15:50:00,308,333,330,971,5826
2016-09-22 16:00:00,292,316,313,921,5526
2016-09-22 16:10:00,271,295,291,857,5142
2016-09-22 16:20:00,198,221,217,636,3816
2016-09-22 16:30:00,147,170,164,481,2886
2016-09-22 16:40:00,90,130,108,328,1968
2016-09-22 16:50:00,50,125,115,290,1740
2016-09-22 17:00:00,80,118,104,302,1812
2016-09-22 17:10:00,19,123,131,273,1638
2016-09-22 17:20:00,109,31,117,257,1542
2016-09-22 17:30:00,75,87,83,245,1470
2016-09-22 17:40:00,47,57,82,186,1116
2016-09-22 17:50:00,32,64,59,155,930
2016-09-22 18:00:00,38,56,57,151,906
2016-09-22 18:10:00,34,60,41,135,810
2016-09-22 18:20:00,23,42,28,93,558
2016-09-22 18:30:00,8,20,11,39,234
2016-09-22 18:40:00,2,8,5,15,90
2016-09-22 18:50:00,0,1,1,2,12
2016-09-22 19:00:00,0,0,0,0,0
2016-09-22 19:10:00,0,0,0,0,0
2016-09-23 06:30:00,0,0,0,0,0
2016-09-23 06:40:00,0,0,0,0,0
2016-09-23 06:50:00,0,0,0,0,0
2016-09-23 07:00:00,0,0,0,0,0
2016-09-23 07:10:00,6,11,5,22,132
2016-09-23 07:20:00,10,22,11,43,258
2016-09-23 07:30:00,14,36,19,69,414
2016-09-23 07:40:00,29,64,38,131,786
2016-09-23 07:50:00,59,82,67,208,1248
2016-09-23 08:00:00,53,96,90,239,1434
2016-09-23 08:10:00,15,121,121,257,1542
2016-09-23 08:20:00,72,85,83,240,1440
2016-09-23 08:30:00,86,116,107,309,1854
2016-09-23 08:40:00,114,132,68,314,1884
2016-09-23 08:50:00,101,122,56,279,1674
2016-09-23 09:00:00,64,64,72,200,1200
2016-09-23 09:10:00,114,138,74,326,1956
2016-09-23 09:20:00,79,164,166,409,2454
2016-09-23 09:30:00,149,171,44,364,2184
2016-09-23 09:40:00,206,195,200,601,3606
2016-09-23 09:50:00,258,279,279,816,4896
2016-09-23 10:00:00,263,284,281,828,4968
2016-09-23 10:10:00,366,390,388,1144,6864
2016-09-23 10:20:00,317,341,332,990,5940
2016-09-23 10:30:00,302,329,323,954,5724
2016-09-23 10:40:00,633,655,647,1935,11610
2016-09-23 10:50:00,800,822,814,2436,14616
2016-09-23 11:00:00,800,825,814,2439,14634
2016-09-23 11:10:00,773,799,788,2360,14160
2016-09-23 11:20:00,577,602,595,1774,10644
2016-09-23 11:30:00,859,890,879,2628,15768
2016-09-23 11:40:00,869,888,889,2646,15876
2016-09-23 11:50:00,893,911,911,2715,16290
2016-09-23 12:00:00,896,929,917,2742,16452
2016-09-23 12:10:00,891,932,920,2743,16458
2016-09-23 12:20:00,916,943,934,2793,16758
2016-09-23 12:30:00,935,951,949,2835,17010
2016-09-23 12:40:00,935,959,954,2848,17088
2016-09-23 12:50:00,930,969,960,2859,17154
2016-09-23 13:00:00,917,953,942,2812,16872
2016-09-23 13:10:00,920,951,944,2815,16890
2016-09-23 13:20:00,903,938,935,2776,16656
2016-09-23 13:30:00,892,928,928,2748,16488
2016-09-23 13:40:00,882,923,919,2724,16344
2016-09-23 13:50:00,881,914,910,2705,16230
2016-09-23 14:00:00,703,726,731,2160,12960
2016-09-23 14:10:00,545,564,571,1680,10080
2016-09-23 14:20:00,417,441,441,1299,7794
2016-09-23 14:30:00,186,211,208,605,3630
2016-09-23 14:40:00,232,238,236,706,4236
2016-09-23 14:50:00,355,375,368,1098,6588
2016-09-23 15:00:00,285,305,300,890,5340
2016-09-23 15:10:00,482,523,514,1519,9114
2016-09-23 15:20:00,180,198,196,574,3444
2016-09-23 15:30:00,313,331,327,971,5826
2016-09-23 15:40:00,88,106,122,316,1896
2016-09-23 15:50:00,109,140,129,378,2268
2016-09-23 16:00:00,311,331,322,964,5784
2016-09-23 16:10:00,202,221,219,642,3852
2016-09-23 16:20:00,125,143,140,408,2448
2016-09-23 16:30:00,144,160,158,462,2772
2016-09-23 16:40:00,145,162,160,467,2802
2016-09-23 16:50:00,102,121,108,331,1986
2016-09-23 17:00:00,66,102,97,265,1590
2016-09-23 17:10:00,44,75,62,181,1086
2016-09-23 17:20:00,37,61,34,132,792
2016-09-23 17:30:00,29,57,29,115,690
2016-09-23 17:40:00,28,46,29,103,618
2016-09-23 17:50:00,21,37,26,84,504
2016-09-23 18:00:00,18,37,22,77,462
2016-09-23 18:10:00,19,27,19,65,390
2016-09-23 18:20:00,16,23,13,52,312
2016-09-23 18:30:00,5,9,5,19,114
2016-09-23 18:40:00,1,1,1,3,18
2016-09-23 18:50:00,0,0,0,0,0
2016-09-23 19:00:00,0,0,0,0,0
2016-09-23 19:10:00,0,0,0,0,0
2016-09-24 06:30:00,0,0,0,0,0
2016-09-24 06:40:00,0,0,0,0,0
2016-09-24 06:50:00,0,0,0,0,0
2016-09-24 07:00:00,0,0,0,0,0
2016-09-24 07:10:00,1,3,1,5,30
2016-09-24 07:20:00,5,9,7,21,126
2016-09-24 07:30:00,10,13,13,36,216
2016-09-24 07:40:00,13,19,17,49,294
2016-09-24 07:50:00,18,37,13,68,408
2016-09-24 08:00:00,23,46,11,80,480
2016-09-24 08:10:00,28,48,20,96,576
2016-09-24 08:20:00,32,57,37,126,756
2016-09-24 08:30:00,52,83,65,200,1200
2016-09-24 08:40:00,71,112,96,279,1674
2016-09-24 08:50:00,63,96,85,244,1464
2016-09-24 09:00:00,69,73,59,201,1206
2016-09-24 09:10:00,72,75,61,208,1248
2016-09-24 09:20:00,135,194,63,392,2352
2016-09-24 09:30:00,171,177,133,481,2886
2016-09-24 09:40:00,164,201,157,522,3132
2016-09-24 09:50:00,249,268,264,781,4686
2016-09-24 10:00:00,449,466,465,1380,8280
2016-09-24 10:10:00,669,686,682,2037,12222
2016-09-24 10:20:00,690,704,703,2097,12582
2016-09-24 10:30:00,757,774,765,2296,13776
2016-09-24 10:40:00,758,779,765,2302,13812
2016-09-24 10:50:00,803,819,806,2428,14568
2016-09-24 11:00:00,832,848,843,2523,15138
2016-09-24 11:10:00,835,850,847,2532,15192
2016-09-24 11:20:00,841,852,843,2536,15216
2016-09-24 11:30:00,717,732,725,2174,13044
2016-09-24 11:40:00,795,818,814,2427,14562
2016-09-24 11:50:00,727,748,737,2212,13272
2016-09-24 12:00:00,826,854,837,2517,15102
2016-09-24 12:10:00,536,551,541,1628,9768
2016-09-24 12:20:00,874,883,873,2630,15780
2016-09-24 12:30:00,945,960,952,2857,17142
2016-09-24 12:40:00,889,912,898,2699,16194
2016-09-24 12:50:00,797,820,813,2430,14580
2016-09-24 13:00:00,960,979,977,2916,17496
2016-09-24 13:10:00,962,990,986,2938,17628
2016-09-24 13:20:00,881,905,895,2681,16086
2016-09-24 13:30:00,833,851,844,2528,15168
2016-09-24 13:40:00,829,848,841,2518,15108
2016-09-24 13:50:00,528,547,541,1616,9696
2016-09-24 14:00:00,857,875,867,2599,15594
2016-09-24 14:10:00,847,869,859,2575,15450
2016-09-24 14:20:00,818,832,830,2480,14880
2016-09-24 14:30:00,793,813,800,2406,14436
2016-09-24 14:40:00,762,780,766,2308,13848
2016-09-24 14:50:00,670,690,682,2042,12252
2016-09-24 15:00:00,601,627,622,1850,11100
2016-09-24 15:10:00,601,626,619,1846,11076
2016-09-24 15:20:00,608,631,622,1861,11166
2016-09-24 15:30:00,496,519,514,1529,9174
